Timestamp,Heart Rate (BPM),SpO₂ (%),Airflow (0-1),Chest Movement (0-1),Breath Rate (RPM),Position
2024-01-15 23:13:50,60,97.3,0.967,1,14,supine
2024-01-15 23:13:52,60.5,97.1,0.997,0.998,14,supine
2024-01-15 23:13:54,61.9,97.2,1,0.99,13.2,supine
2024-01-15 23:13:56,64.3,98,0.999,1,14.2,supine
2024-01-15 23:13:58,63.5,97.8,1,0.96,13.9,supine
2024-01-15 23:14:00,61.9,97.5,0.956,0.977,14,supine
2024-01-15 23:14:02,60.3,97.4,1,0.98,15,supine
2024-01-15 23:14:04,62.2,98,0.942,0.969,13.9,supine
2024-01-15 23:14:06,62.4,97.3,0.983,1,13.5,supine
2024-01-15 23:14:08,61,97.8,1,1,13.9,supine
2024-01-15 23:14:10,61.1,97.6,0.997,0.953,15.2,supine
2024-01-15 23:14:12,61,97.5,0.989,0.995,13.4,supine
2024-01-15 23:14:14,64.1,97.7,1,0.975,14.1,supine
2024-01-15 23:14:16,60.8,97.6,0.981,0.974,13.6,supine
2024-01-15 23:14:18,61.2,97,1,1,13.6,supine
2024-01-15 23:14:20,62.3,97.6,1,1,14.7,supine
2024-01-15 23:14:22,64.3,97.4,0.991,0.981,14.2,supine
2024-01-15 23:14:24,61.1,97.3,0.971,1,13.7,supine
2024-01-15 23:14:26,62.4,97.8,1,1,13.2,supine
2024-01-15 23:14:28,63,97.5,1,0.992,14.6,supine
2024-01-15 23:14:30,61.7,98,1,1,13.8,supine
2024-01-15 23:14:32,59.9,97.4,1,0.998,13.6,supine
2024-01-15 23:14:34,62,98.1,1,1,13,supine
2024-01-15 23:14:36,61.2,97.4,0.981,1,14.7,supine
2024-01-15 23:14:38,62,97,1,1,13.7,supine
2024-01-15 23:14:40,65.8,98.1,1,0.99,13.7,supine
2024-01-15 23:14:42,61.3,97.5,0.95,1,14.1,supine
2024-01-15 23:14:44,63,97.4,1,1,14.1,supine
2024-01-15 23:14:46,62.9,97.7,1,0.984,14.4,supine
2024-01-15 23:14:48,62.9,96.8,1,1,13.9,supine
2024-01-15 23:14:50,63.2,98.1,1,0.973,14.6,supine
2024-01-15 23:14:52,63.6,97.1,0.988,1,13.5,supine
2024-01-15 23:14:54,64.1,98,0.941,0.97,14,supine
2024-01-15 23:14:56,61.7,98,0.984,1,13.7,supine
2024-01-15 23:14:58,63.8,97.7,1,1,14.1,supine
2024-01-15 23:15:00,62.6,97.6,1,0.993,13.2,supine
2024-01-15 23:15:02,62,97.5,1,0.979,13.7,supine
2024-01-15 23:15:04,62.3,97.6,0.982,0.96,14.4,supine
2024-01-15 23:15:06,60,97.7,1,0.978,13.5,supine
2024-01-15 23:15:08,63,97.4,0.987,1,13.7,supine
2024-01-15 23:15:10,61.5,97.2,1,0.971,14.4,supine
2024-01-15 23:15:12,62.4,97.4,1,1,14.4,supine
2024-01-15 23:15:14,61.9,97.7,0.984,0.98,14.4,supine
2024-01-15 23:15:16,62.9,97.9,1,1,13.4,supine
2024-01-15 23:15:18,61.3,97.5,1,0.963,13.4,supine
2024-01-15 23:15:20,63.6,97.5,1,1,14.1,supine
2024-01-15 23:15:22,62.2,97.1,1,1,14.4,supine
2024-01-15 23:15:24,63.8,97.4,1,1,13.3,supine
2024-01-15 23:15:26,61.2,97.5,0.999,0.974,12.7,supine
2024-01-15 23:15:28,64.3,97.6,1,0.971,13.4,supine
2024-01-15 23:15:30,61.2,97.6,1,0.996,14.1,supine
2024-01-15 23:15:32,59.8,97.2,1,1,14.4,supine
2024-01-15 23:15:34,62.7,97.9,1,0.969,14.3,supine
2024-01-15 23:15:36,60.5,97.9,0.975,0.987,14.5,supine
2024-01-15 23:15:38,62.4,97.4,0.987,1,14.4,supine
2024-01-15 23:15:40,60.1,97.5,0.97,0.971,14.2,supine
2024-01-15 23:15:42,63,97.4,1,1,14.2,supine
2024-01-15 23:15:44,64.8,97.5,0.96,1,13.1,supine
2024-01-15 23:15:46,59.7,97.7,1,1,14.3,supine
2024-01-15 23:15:48,61.9,97.5,1,1,14.6,supine
2024-01-15 23:15:50,61.6,98,1,1,14.1,supine
2024-01-15 23:15:52,60.1,97.2,1,0.954,13.8,supine
2024-01-15 23:15:54,61.9,97.6,0.94,1,14.6,supine
2024-01-15 23:15:56,62.5,97.7,0.996,0.984,14,supine
2024-01-15 23:15:58,62.9,97.3,1,1,14.4,supine
2024-01-15 23:16:00,63,97.5,1,1,13.9,supine
2024-01-15 23:16:02,62.3,97.7,1,1,13.5,supine
2024-01-15 23:16:04,61.9,97.6,0.985,0.977,14.6,supine
2024-01-15 23:16:06,61,97.9,0.994,0.988,14.2,supine
2024-01-15 23:16:08,61.9,98.3,1,0.922,13.8,supine
2024-01-15 23:16:10,62.2,97.4,1,0.989,15.1,supine
2024-01-15 23:16:12,63.3,97.4,0.918,1,14.4,supine
2024-01-15 23:16:14,61.3,97.2,0.993,1,13.8,supine
2024-01-15 23:16:16,61.3,97.1,1,1,14.1,supine
2024-01-15 23:16:18,59.6,97.5,1,1,13.6,supine
2024-01-15 23:16:20,63.2,97,1,0.982,14.3,supine
2024-01-15 23:16:22,60.5,97.3,0.995,0.953,14,supine
2024-01-15 23:16:24,62,97.6,1,0.981,14.1,supine
2024-01-15 23:16:26,64.3,97.2,1,1,13.8,supine
2024-01-15 23:16:28,61.7,97,0.985,1,14.1,supine
2024-01-15 23:16:30,62.3,97.4,1,0.983,13.9,supine
2024-01-15 23:16:32,61.6,97.8,1,1,13.5,supine
2024-01-15 23:16:34,60.5,98,1,1,13.7,supine
2024-01-15 23:16:36,64.7,97.6,1,0.97,13.6,supine
2024-01-15 23:16:38,61.1,97.9,0.97,0.986,14.1,supine
2024-01-15 23:16:40,64.1,97.8,0.987,1,14.4,supine
2024-01-15 23:16:42,62.1,97.4,0.989,1,13.4,supine
2024-01-15 23:16:44,63,97.9,1,0.972,14.7,supine
2024-01-15 23:16:46,63.3,97.4,0.999,1,13.6,supine
2024-01-15 23:16:48,63.6,96.9,0.962,0.99,14.8,supine
2024-01-15 23:16:50,64,97,1,0.983,15.1,supine
2024-01-15 23:16:52,65.1,97.4,0.99,0.961,13.9,supine
2024-01-15 23:16:54,64.6,97.4,0.955,0.975,13.7,supine
2024-01-15 23:16:56,61,97.2,1,1,13.9,supine
2024-01-15 23:16:58,61.5,97.5,1,0.946,14.1,supine
2024-01-15 23:17:00,62.8,97,1,0.952,14.1,supine
2024-01-15 23:17:02,62,97.7,1,0.934,14.4,supine
2024-01-15 23:17:04,64.6,97.2,1,1,14.1,supine
2024-01-15 23:17:06,62.1,97.7,0.958,1,13.5,supine
2024-01-15 23:17:08,62.9,97.6,0.963,1,14,supine
2024-01-15 23:17:10,61.6,97.2,0.989,1,14.7,supine
2024-01-15 23:17:12,62.6,97.1,0.987,1,14.2,supine
2024-01-15 23:17:14,61.3,97.9,1,0.935,14.1,supine
2024-01-15 23:17:16,60.2,97.7,0.982,1,13.8,supine
2024-01-15 23:17:18,62.3,97.7,0.996,1,14.6,supine
2024-01-15 23:17:20,64.5,97.4,0.997,1,13.9,supine
2024-01-15 23:17:22,63.6,96.8,1,1,14.7,supine
2024-01-15 23:17:24,61.7,97.4,1,1,13.4,supine
2024-01-15 23:17:26,63,97.5,1,1,13.9,supine
2024-01-15 23:17:28,64.2,97.3,0.999,1,13.9,supine
2024-01-15 23:17:30,61.1,97.7,0.949,0.999,14,supine
2024-01-15 23:17:32,62.7,97.5,0.985,1,14.1,supine
2024-01-15 23:17:34,61.2,97.2,0.971,0.983,14.2,supine
2024-01-15 23:17:36,62,97.4,0.986,1,13.4,supine
2024-01-15 23:17:38,62.8,97.5,0.983,0.942,13.2,supine
2024-01-15 23:17:40,63.2,98.2,0.994,0.968,13.7,supine
2024-01-15 23:17:42,63.7,98,0.945,1,14,supine
2024-01-15 23:17:44,61.5,97.5,1,0.929,14.2,supine
2024-01-15 23:17:46,60.1,97,0.994,1,13.9,supine
2024-01-15 23:17:48,61.3,97.7,1,1,14.3,supine
2024-01-15 23:17:50,61.9,97.6,1,0.934,13.8,supine
2024-01-15 23:17:52,62.1,97.6,0.996,0.999,14.4,supine
2024-01-15 23:17:54,63.5,97,1,0.964,14,supine
2024-01-15 23:17:56,59.7,97.9,0.999,0.989,14.4,supine
2024-01-15 23:17:58,64.3,97.3,0.964,0.99,14.3,supine
2024-01-15 23:18:00,61.5,97.9,0.946,0.966,14.1,supine
2024-01-15 23:18:02,61.5,97.9,1,0.962,14.6,supine
2024-01-15 23:18:04,62.6,97.6,1,1,13.1,supine
2024-01-15 23:18:06,63.5,97.5,1,1,14.3,supine
2024-01-15 23:18:08,61.6,97.3,1,1,15,supine
2024-01-15 23:18:10,61.9,97.7,1,0.989,13.7,supine
2024-01-15 23:18:12,63.1,96.9,0.991,0.973,14.3,supine
2024-01-15 23:18:14,63.1,97.4,0.981,0.994,14.2,supine
2024-01-15 23:18:16,62.1,97.8,0.957,1,13.8,supine
2024-01-15 23:18:18,63.4,97.3,0.966,1,15,supine
2024-01-15 23:18:20,63.5,97.5,1,0.99,14,supine
2024-01-15 23:18:22,65.1,97.9,1,1,13.9,supine
2024-01-15 23:18:24,63.7,97,1,0.951,14,supine
2024-01-15 23:18:26,62.9,97,1,1,14.2,supine
2024-01-15 23:18:28,61.1,97.7,0.976,1,14.3,supine
2024-01-15 23:18:30,61.7,97.4,1,1,13.9,supine
2024-01-15 23:18:32,63.3,97.5,0.994,1,14.5,supine
2024-01-15 23:18:34,62.2,97.7,0.959,1,14.4,supine
2024-01-15 23:18:36,65.6,97.5,0.961,1,14,supine
2024-01-15 23:18:38,62.3,97,1,0.995,14.2,supine
2024-01-15 23:18:40,63.7,97.4,1,1,13.7,supine
2024-01-15 23:18:42,63,97.3,1,1,14.2,supine
2024-01-15 23:18:44,64.5,97.3,1,1,13.1,supine
2024-01-15 23:18:46,62.5,97.7,0.974,1,14.2,supine
2024-01-15 23:18:48,61.9,97.9,1,0.97,14.1,supine
2024-01-15 23:18:50,62.5,97.5,0.976,1,14.2,supine
2024-01-15 23:18:52,64.4,97.5,0.997,1,14.4,supine
2024-01-15 23:18:54,61.6,97.4,1,0.966,13.6,supine
2024-01-15 23:18:56,63.8,97.6,1,1,13.6,supine
2024-01-15 23:18:58,62.9,97.5,1,0.989,14.7,supine
2024-01-15 23:19:00,61.6,97.4,1,1,13.9,supine
2024-01-15 23:19:02,61.8,96.9,0.98,1,14,supine
2024-01-15 23:19:04,61.7,97.6,0.956,0.973,14,supine
2024-01-15 23:19:06,60.4,97.4,1,1,12.9,supine
2024-01-15 23:19:08,64.4,97.8,0.992,0.992,13.8,supine
2024-01-15 23:19:10,60.5,97.7,0.941,0.991,13.3,supine
2024-01-15 23:19:12,61,97.8,0.998,0.998,14.2,supine
2024-01-15 23:19:14,64.5,98.2,1,0.991,13.7,supine
2024-01-15 23:19:16,61,97.9,0.973,1,14.5,supine
2024-01-15 23:19:18,63.5,97.3,1,1,13.9,supine
2024-01-15 23:19:20,58.3,97.8,0.99,0.98,13,supine
2024-01-15 23:19:22,59.9,97.7,1,0.972,14.6,supine
2024-01-15 23:19:24,63.5,97.7,0.948,1,14.5,supine
2024-01-15 23:19:26,64.1,97.3,0.966,1,13.9,supine
2024-01-15 23:19:28,62.9,97.7,0.997,0.978,13.4,supine
2024-01-15 23:19:30,63.1,97.7,1,0.965,14,supine
2024-01-15 23:19:32,62.2,97.8,1,1,14.9,supine
2024-01-15 23:19:34,60.9,96.9,0.949,0.994,15.2,supine
2024-01-15 23:19:36,59.5,98,0.96,1,13.6,supine
2024-01-15 23:19:38,60.5,97.2,0.99,0.973,14,supine
2024-01-15 23:19:40,62.3,97,0.947,1,14.4,supine
2024-01-15 23:19:42,63.4,97.2,0.997,1,14.2,supine
2024-01-15 23:19:44,60.5,97.6,0.949,0.977,14.4,supine
2024-01-15 23:19:46,60.5,97.4,1,0.978,14.6,supine
2024-01-15 23:19:48,62.8,97.8,0.968,1,13.7,supine
2024-01-15 23:19:50,62.2,97.4,1,0.929,13.3,supine
2024-01-15 23:19:52,61.1,97.8,0.987,0.989,14.7,supine
2024-01-15 23:19:54,59.6,97.1,1,0.99,13.8,supine
2024-01-15 23:19:56,62,97.9,0.985,1,14.4,supine
2024-01-15 23:19:58,62.3,96.9,0.957,1,13.6,supine
2024-01-15 23:20:00,62.2,96.9,1,0.989,14.4,supine
2024-01-15 23:20:02,62.2,97.3,1,1,14.4,supine
2024-01-15 23:20:04,62.1,97.8,1,0.977,13.9,supine
2024-01-15 23:20:06,60.9,97.1,0.983,1,13.2,supine
2024-01-15 23:20:08,59.9,97.5,1,0.965,14,supine
2024-01-15 23:20:10,60.1,97.4,0.988,1,14.1,supine
2024-01-15 23:20:12,60.9,97.2,1,1,13.8,supine
2024-01-15 23:20:14,61.6,96.6,1,0.997,14.4,supine
2024-01-15 23:20:16,61,97.1,0.997,0.956,14.3,supine
2024-01-15 23:20:18,60.7,97.7,1,0.946,14.8,supine
2024-01-15 23:20:20,60.2,97.8,1,0.989,14.2,supine
2024-01-15 23:20:22,63,97.4,0.974,1,13.4,supine
2024-01-15 23:20:24,61.7,97.8,1,1,14.2,supine
2024-01-15 23:20:26,62.1,97.8,1,1,14.3,supine
2024-01-15 23:20:28,63.4,97.5,1,0.993,13.9,supine
2024-01-15 23:20:30,61.2,97.5,1,0.978,13.6,supine
2024-01-15 23:20:32,61.9,98,1,1,13.9,supine
2024-01-15 23:20:34,60.8,97.3,0.932,0.995,14.1,supine
2024-01-15 23:20:36,64.5,97.2,0.971,0.993,14,supine
2024-01-15 23:20:38,62.9,97.5,1,1,13.9,supine
2024-01-15 23:20:40,61.4,97.7,0.972,1,13.5,supine
2024-01-15 23:20:42,61.1,97.3,1,0.968,14.9,supine
2024-01-15 23:20:44,61,97.2,0.959,1,13.9,supine
2024-01-15 23:20:46,62.1,97.8,1,1,14,supine
2024-01-15 23:20:48,62.4,97,1,1,13.8,supine
2024-01-15 23:20:50,62.5,97.3,0.949,0.953,13.1,supine
2024-01-15 23:20:52,59,97.6,1,1,13.9,supine
2024-01-15 23:20:54,63.8,97.7,1,0.987,15.1,supine
2024-01-15 23:20:56,64.5,97.5,1,1,13.9,supine
2024-01-15 23:20:58,60.9,97.3,1,1,13.9,supine
2024-01-15 23:21:00,62.8,97.6,0.985,1,14.6,supine
2024-01-15 23:21:02,62.8,97.5,1,0.983,12.8,supine
2024-01-15 23:21:04,62.3,97.6,0.989,0.99,13.8,supine
2024-01-15 23:21:06,61.8,97.8,1,1,13.7,supine
2024-01-15 23:21:08,60.9,98.2,1,0.985,14.2,supine
2024-01-15 23:21:10,63.6,97.2,1,0.998,13.4,supine
2024-01-15 23:21:12,60.4,97.6,1,1,13.7,supine
2024-01-15 23:21:14,63.8,97.7,1,0.997,14.1,supine
2024-01-15 23:21:16,65.5,97.1,0.925,1,14.7,supine
2024-01-15 23:21:18,62.3,97.4,1,0.989,13.2,supine
2024-01-15 23:21:20,62.2,97.3,1,0.964,13.9,supine
2024-01-15 23:21:22,63.1,97.4,0.996,0.972,13.8,supine
2024-01-15 23:21:24,60.8,97.4,0.998,0.973,14.2,supine
2024-01-15 23:21:26,59.2,97.2,1,0.986,13.6,supine
2024-01-15 23:21:28,60.3,97.4,1,1,14.5,supine
2024-01-15 23:21:30,62.6,97.7,0.971,1,13.5,supine
2024-01-15 23:21:32,62,97.8,0.978,1,14.6,supine
2024-01-15 23:21:34,62.1,97.5,0.927,0.983,13.1,supine
2024-01-15 23:21:36,63.4,96.9,1,0.946,14.6,supine
2024-01-15 23:21:38,62.4,97.4,1,0.987,13.2,supine
2024-01-15 23:21:40,61,97.7,0.995,0.957,13.6,supine
2024-01-15 23:21:42,61.7,97,1,0.987,13.4,supine
2024-01-15 23:21:44,62.8,97.6,0.985,1,13.9,supine
2024-01-15 23:21:46,62,97.8,0.999,1,13.9,supine
2024-01-15 23:21:48,63.6,97.9,0.966,1,13.4,supine
2024-01-15 23:21:50,62,97.2,1,1,14.4,supine
2024-01-15 23:21:52,64.1,97.4,0.98,1,14.2,supine
2024-01-15 23:21:54,62,98.1,1,1,14.1,supine
2024-01-15 23:21:56,60.4,97.6,1,0.974,13.7,supine
2024-01-15 23:21:58,61.1,97,1,1,13.7,supine
2024-01-15 23:22:00,62.1,97.8,0.955,1,13.9,supine
2024-01-15 23:22:02,61.9,97.6,1,0.98,13.9,supine
2024-01-15 23:22:04,62.1,97.9,1,1,13.9,supine
2024-01-15 23:22:06,60.6,97.6,0.97,0.998,14.5,supine
2024-01-15 23:22:08,60.2,97.3,0.926,1,14,supine
2024-01-15 23:22:10,64.3,97.2,1,1,13.7,supine
2024-01-15 23:22:12,61.7,98.1,0.992,0.979,12.9,supine
2024-01-15 23:22:14,62.2,97.6,1,0.989,13.4,supine
2024-01-15 23:22:16,61.1,97.3,1,1,13.8,supine
2024-01-15 23:22:18,61.4,97,0.97,1,14.5,supine
2024-01-15 23:22:20,62.2,97.6,1,1,14.4,supine
2024-01-15 23:22:22,62.7,97.4,0.955,0.96,14.4,supine
2024-01-15 23:22:24,63.4,97.2,0.967,1,15.3,supine
2024-01-15 23:22:26,58.2,97.7,1,1,14.9,supine
2024-01-15 23:22:28,59.9,96.9,0.978,1,13.6,supine
2024-01-15 23:22:30,60.2,97.5,1,0.97,13.6,supine
2024-01-15 23:22:32,62.8,97.1,0.971,0.982,13.2,supine
2024-01-15 23:22:34,61.1,97.6,1,1,13.9,supine
2024-01-15 23:22:36,61.2,97.9,0.962,1,13.7,supine
2024-01-15 23:22:38,59.8,97.3,1,1,14.3,supine
2024-01-15 23:22:40,62,97.3,1,1,14.2,supine
2024-01-15 23:22:42,62.2,97.6,1,0.994,14.4,supine
2024-01-15 23:22:44,63.8,97.8,0.977,0.986,13.2,supine
2024-01-15 23:22:46,62,97.9,0.981,1,13.4,supine
2024-01-15 23:22:48,61.3,97.4,0.993,1,13.4,supine
2024-01-15 23:22:50,61.7,97.5,0.974,0.988,14.3,supine
2024-01-15 23:22:52,59.9,97.4,1,1,14,supine
2024-01-15 23:22:54,64.2,97.5,1,1,14.2,supine
2024-01-15 23:22:56,61,97.6,1,0.964,13.5,supine
2024-01-15 23:22:58,61.1,97.3,1,0.991,13.5,supine
2024-01-15 23:23:00,63,97.3,1,0.994,14.3,supine
2024-01-15 23:23:02,65.2,97.7,0.983,0.999,13.8,supine
2024-01-15 23:23:04,63.1,97.5,1,0.987,14.6,supine
2024-01-15 23:23:06,64,97.7,1,0.978,13.8,supine
2024-01-15 23:23:08,62,97,0.92,1,14.1,supine
2024-01-15 23:23:10,62.7,97.6,0.945,1,13.9,supine
2024-01-15 23:23:12,65,97.4,1,1,13.3,supine
2024-01-15 23:23:14,61.5,97.6,0.987,0.979,14.6,supine
2024-01-15 23:23:16,60,97.1,0.983,1,13.9,supine
2024-01-15 23:23:18,63.8,97.7,1,1,14.1,supine
2024-01-15 23:23:20,60.4,96.7,0.991,1,14.2,supine
2024-01-15 23:23:22,63.8,97.4,1,1,14.6,supine
2024-01-15 23:23:24,63.5,97.7,1,0.949,14.2,supine
2024-01-15 23:23:26,59.9,97.6,0.959,1,13.4,supine
2024-01-15 23:23:28,61.5,97.2,0.994,0.973,14.1,supine
2024-01-15 23:23:30,64,97.5,0.985,1,13.8,supine
2024-01-15 23:23:32,62.7,97.7,0.977,1,14,supine
2024-01-15 23:23:34,61,97.9,1,1,14.1,supine
2024-01-15 23:23:36,62.1,98.1,1,0.939,13.7,supine
2024-01-15 23:23:38,64.3,97.5,1,1,13.4,supine
2024-01-15 23:23:40,62.8,97.4,1,0.981,14.9,supine
2024-01-15 23:23:42,61.5,97.4,1,1,14.1,supine
2024-01-15 23:23:44,60.4,96.4,1,1,14.1,supine
2024-01-15 23:23:46,65.1,97.6,1,1,13.6,supine
2024-01-15 23:23:48,61.7,97.5,1,0.995,13.5,supine
2024-01-15 23:23:50,62.5,97.4,1,0.986,12.9,supine
2024-01-15 23:23:52,63.3,97.8,1,0.987,14.1,supine
2024-01-15 23:23:54,61.7,97.5,0.994,1,13,supine
2024-01-15 23:23:56,61.6,97.9,1,1,14.3,supine
2024-01-15 23:23:58,62.7,97.7,0.989,1,14.3,supine
2024-01-15 23:24:00,63,97.1,1,1,13.7,supine
2024-01-15 23:24:02,62.3,97.4,0.972,1,13.9,supine
2024-01-15 23:24:04,62.6,97.7,0.994,0.986,13.8,supine
2024-01-15 23:24:06,61.2,97.2,0.952,1,13.9,supine
2024-01-15 23:24:08,63.9,97.5,1,0.959,13.6,supine
2024-01-15 23:24:10,62.5,97,0.983,1,13,supine
2024-01-15 23:24:12,62.4,97.1,1,1,14.4,supine
2024-01-15 23:24:14,62.8,97.2,0.956,1,14.1,supine
2024-01-15 23:24:16,63.1,97.5,1,0.989,13.9,supine
2024-01-15 23:24:18,63.9,96.8,0.996,0.978,13.7,supine
2024-01-15 23:24:20,61.8,97.3,1,0.986,14,supine
2024-01-15 23:24:22,61.7,97.5,0.975,1,14.6,supine
2024-01-15 23:24:24,61.1,98,1,0.997,13.8,supine
2024-01-15 23:24:26,64.5,97.4,1,0.974,14.9,supine
2024-01-15 23:24:28,60.2,97.4,0.997,0.953,14.6,supine
2024-01-15 23:24:30,63.8,97.4,1,0.969,14.7,supine
2024-01-15 23:24:32,61.8,97.4,0.982,1,13.6,supine
2024-01-15 23:24:34,60.8,97.6,0.983,1,13.7,supine
2024-01-15 23:24:36,61.8,97.5,1,1,13.2,supine
2024-01-15 23:24:38,60.7,97.3,0.994,1,13.5,supine
2024-01-15 23:24:40,63.1,97.4,1,0.99,12.7,supine
2024-01-15 23:24:42,64.6,97.7,1,0.995,13.7,supine
2024-01-15 23:24:44,62.3,97.4,0.996,1,13.4,supine
2024-01-15 23:24:46,59.9,97.3,0.963,0.988,14.3,supine
2024-01-15 23:24:48,59.7,97.4,1,1,13.6,supine
2024-01-15 23:24:50,61.2,97.7,1,0.986,13.5,supine
2024-01-15 23:24:52,61.2,97.8,0.973,0.984,13.7,supine
2024-01-15 23:24:54,64.3,97.6,1,1,13.3,supine
2024-01-15 23:24:56,65.1,97.6,1,1,13.9,supine
2024-01-15 23:24:58,63.5,97.7,1,0.973,12.8,supine
2024-01-15 23:25:00,63.2,97.5,0.957,0.974,14,supine
2024-01-15 23:25:02,60.8,98.1,1,1,14.2,supine
2024-01-15 23:25:04,61.7,97.2,1,1,13.9,supine
2024-01-15 23:25:06,63,97.6,1,0.938,13.9,supine
2024-01-15 23:25:08,62.1,97.4,1,1,14,supine
2024-01-15 23:25:10,60.3,97.2,0.968,0.997,14.5,supine
2024-01-15 23:25:12,60.9,97.3,1,0.961,13.8,supine
2024-01-15 23:25:14,61.9,97.6,1,0.986,14.1,supine
2024-01-15 23:25:16,64.3,97.2,0.947,0.988,13,supine
2024-01-15 23:25:18,60.5,97.8,1,0.999,14.2,supine
2024-01-15 23:25:20,63.8,97.5,0.988,1,14.1,supine
2024-01-15 23:25:22,61.7,97.2,0.923,0.981,14.2,supine
2024-01-15 23:25:24,61.4,97.4,1,1,13.4,supine
2024-01-15 23:25:26,64.8,97.7,0.971,0.971,15.1,supine
2024-01-15 23:25:28,61.3,97.4,0.96,0.981,13.4,supine
2024-01-15 23:25:30,62.2,96.9,0.962,1,14.7,supine
2024-01-15 23:25:32,62.5,97.2,0.965,0.945,13,supine
2024-01-15 23:25:34,61.3,97.4,0.966,1,13.3,supine
2024-01-15 23:25:36,62.8,97,0.967,0.97,13.9,supine
2024-01-15 23:25:38,60.2,97.8,0.967,1,14.1,supine
2024-01-15 23:25:40,62,97,0.995,1,14.9,supine
2024-01-15 23:25:42,64.5,97.7,0.97,1,14.2,supine
2024-01-15 23:25:44,61.1,97.6,0.978,1,14.8,supine
2024-01-15 23:25:46,60.5,98,0.987,1,13.4,supine
2024-01-15 23:25:48,63.1,97.5,0.977,0.974,13.5,supine
2024-01-15 23:25:50,61.8,97.5,0.993,1,13.3,supine
2024-01-15 23:25:52,60.7,97.7,1,0.981,14.6,supine
2024-01-15 23:25:54,61.7,97.3,0.985,1,14.1,supine
2024-01-15 23:25:56,63.4,98.3,1,0.973,14.4,supine
2024-01-15 23:25:58,64.2,97.3,0.927,0.958,13.8,supine
2024-01-15 23:26:00,62,97.7,1,0.914,13.8,supine
2024-01-15 23:26:02,58.4,97.7,0.963,0.954,13.2,supine
2024-01-15 23:26:04,63.1,97.6,1,0.979,13.5,supine
2024-01-15 23:26:06,62.1,97.2,0.99,1,14.2,supine
2024-01-15 23:26:08,59.7,97.6,0.988,1,13.7,supine
2024-01-15 23:26:10,63.2,97.7,1,1,14.7,supine
2024-01-15 23:26:12,62.4,97.9,1,0.996,14,supine
2024-01-15 23:26:14,62.7,97.7,1,0.977,14.2,supine
2024-01-15 23:26:16,59.6,97.4,1,1,14.2,supine
2024-01-15 23:26:18,60.9,97.4,1,1,15.3,supine
2024-01-15 23:26:20,62.3,97.5,1,1,14.5,supine
2024-01-15 23:26:22,60.5,97.4,1,0.957,12.7,supine
2024-01-15 23:26:24,62.6,97.1,1,1,13.6,supine
2024-01-15 23:26:26,62.3,97.7,0.989,0.963,14.1,supine
2024-01-15 23:26:28,60.8,97.2,1,1,13.6,supine
2024-01-15 23:26:30,60.4,97.4,0.988,0.988,14.8,supine
2024-01-15 23:26:32,62.7,97.1,1,0.976,14.3,supine
2024-01-15 23:26:34,58.5,97.6,1,1,14.3,supine
2024-01-15 23:26:36,62.9,97.5,1,0.994,13.2,supine
2024-01-15 23:26:38,62,97,1,1,12.9,supine
2024-01-15 23:26:40,61.7,97.8,0.917,0.999,14.4,supine
2024-01-15 23:26:42,61,97.1,1,1,13.8,supine
2024-01-15 23:26:44,61.3,97.3,0.941,1,14.5,supine
2024-01-15 23:26:46,62.2,97.6,0.968,0.998,13.1,supine
2024-01-15 23:26:48,62.5,97.6,0.971,1,14.3,supine
2024-01-15 23:26:50,61.6,97.3,1,0.994,14,supine
2024-01-15 23:26:52,63.3,97.7,0.96,0.956,14,supine
2024-01-15 23:26:54,61.7,97.5,0.984,1,13.2,supine
2024-01-15 23:26:56,62.4,97.3,1,0.942,13.9,supine
2024-01-15 23:26:58,61.4,97.4,1,1,13.6,supine
2024-01-15 23:27:00,62.2,97.1,1,0.99,14.2,supine
2024-01-15 23:27:02,63.4,97.9,1,1,13.7,supine
2024-01-15 23:27:04,64.8,97.1,0.977,1,14.7,supine
2024-01-15 23:27:06,61.3,98.3,0.932,0.991,14.4,supine
2024-01-15 23:27:08,62.1,97.4,1,0.924,14.9,supine
2024-01-15 23:27:10,62.7,97.6,1,0.986,14.3,supine
2024-01-15 23:27:12,61,97.3,0.975,1,14.1,supine
2024-01-15 23:27:14,61.5,97.3,0.996,0.986,13.6,supine
2024-01-15 23:27:16,60.6,97.6,0.991,1,14.2,supine
2024-01-15 23:27:18,65.1,98.3,1,1,13.8,supine
2024-01-15 23:27:20,62,97.1,1,0.976,13.5,supine
2024-01-15 23:27:22,61.9,97.3,0.977,1,14.5,supine
2024-01-15 23:27:24,60.4,97.6,0.943,0.93,14.6,supine
2024-01-15 23:27:26,61.7,97.3,1,1,14,supine
2024-01-15 23:27:28,63.8,97.4,0.98,1,13.9,supine
2024-01-15 23:27:30,62.9,97.4,1,1,13.5,supine
2024-01-15 23:27:32,62.3,97.3,1,1,14.4,supine
2024-01-15 23:27:34,62.5,97.7,1,1,14.1,supine
2024-01-15 23:27:36,62.3,97.2,1,0.991,13.9,supine
2024-01-15 23:27:38,60.5,97.2,1,1,13.8,supine
2024-01-15 23:27:40,64,98.1,1,1,14,supine
2024-01-15 23:27:42,58.8,97.5,0.995,0.953,14.1,supine
2024-01-15 23:27:44,63.9,97.5,1,1,13.8,supine
2024-01-15 23:27:46,60.5,96.9,0.984,0.971,14.1,supine
