timestamp,heartRate,spo2,breathRate,breathDepth,temperature
2026-02-24 02:50:30,63.7,95.9,19.5,2.2,37.1
2026-02-24 02:50:40,62,98,13.3,4.6,37.4
2026-02-24 02:50:50,63.2,98.3,14.1,4.9,36.9
2026-02-24 02:51:00,62.2,99.3,19.2,2.4,37.2
2026-02-24 02:51:10,63.9,97,17,3.2,36.3
2026-02-24 02:51:20,63.1,97.2,17.7,3.5,37.2
2026-02-24 02:51:30,64.4,96.2,19.3,4.1,36.2
2026-02-24 02:51:40,61.5,99.9,19.6,2.9,36.2
2026-02-24 02:51:50,64.8,96.1,19.8,2.6,37.4
2026-02-24 02:52:00,64.2,98,14.8,2.5,36.5
2026-02-24 02:52:10,65.2,98.3,18.2,2.9,36.1
2026-02-24 02:52:20,62.3,97.6,13.4,4.4,37.3
2026-02-24 02:52:30,62.2,95.8,15.2,4,37.2
2026-02-24 02:52:40,62.6,99.9,13,4.4,37.4
2026-02-24 02:52:50,61.8,95.3,17.5,4.6,37.1
2026-02-24 02:53:00,63.7,99.1,14,2.9,37.4
2026-02-24 02:53:10,64.5,99.3,18.2,2.4,37.3
2026-02-24 02:53:20,64.4,98.8,16.8,4.1,37.1
2026-02-24 02:53:30,63.6,99.7,16,4.4,37.3
2026-02-24 02:53:40,63.2,95.7,18.3,3.8,36
2026-02-24 02:53:50,64.7,97.9,13.5,2.7,37.3
2026-02-24 02:54:00,62.9,99.1,17.8,4.3,36.5
2026-02-24 02:54:10,63.3,96.5,12.5,2.7,36.1
2026-02-24 02:54:20,64.7,96.8,12.2,4.3,36.5
2026-02-24 02:54:30,61.8,95.9,17.3,4.4,37.2
2026-02-24 02:54:40,63.4,95,16,4.8,36.2
2026-02-24 02:54:50,63.5,96.4,14.6,4.9,36.6
2026-02-24 02:55:00,61.8,97.6,20,4.2,37.3
2026-02-24 02:55:10,64.6,95.1,12,3.4,37
2026-02-24 02:55:20,63.4,96.1,19.1,2.5,37.1
2026-02-24 02:55:30,64.1,97.5,15.5,3.4,37.1
2026-02-24 02:55:40,61.7,96.9,14.1,2.5,36.1
2026-02-24 02:55:50,62.6,96.1,15.5,4,37
2026-02-24 02:56:00,61.7,99.7,14.1,2.8,36.3
2026-02-24 02:56:10,64.1,95.6,18.7,2.8,36.3
2026-02-24 02:56:20,64.9,97.7,13.9,2.6,36.6
2026-02-24 02:56:30,63.8,95.1,16.2,3,37.5
2026-02-24 02:56:40,64.3,96.5,15,4.7,37.5
2026-02-24 02:56:50,62.1,95.6,14.5,2.3,37.1
2026-02-24 02:57:00,65,98,13.2,3.1,37.1
2026-02-24 02:57:10,64.4,98.8,12.6,2.9,36.5
2026-02-24 02:57:20,63.4,98.2,14,3.9,37.1
2026-02-24 02:57:30,62.9,97.6,16.3,3.4,36.4
2026-02-24 02:57:40,64.5,98.2,12.1,4.6,37.2
2026-02-24 02:57:50,65,98.3,16.5,3.8,36.2
2026-02-24 02:58:00,64.5,98.1,13.1,3.6,37.1
2026-02-24 02:58:10,62.1,97,12.9,4.4,36.6
2026-02-24 02:58:20,62.8,96.6,13.8,4.2,36.8
2026-02-24 02:58:30,65.5,96.6,16.9,2.2,36.4
2026-02-24 02:58:40,65.5,97.1,16.6,4.2,37.5
2026-02-24 02:58:50,64.4,96.2,19.9,4.7,36.7
2026-02-24 02:59:00,65.6,96.8,18.1,3.8,36.1
2026-02-24 02:59:10,62.4,96.6,16.1,3.3,37.4
2026-02-24 02:59:20,63.8,98.6,14.7,4.8,37.4
2026-02-24 02:59:30,62.7,95.2,14.7,3.8,36.2
2026-02-24 02:59:40,63,98.2,12.9,3,37.3
2026-02-24 02:59:50,63.1,95.5,12.5,3.7,36.2
2026-02-24 03:00:00,37.8,98.2,14.2,3.4,37.3
2026-02-24 03:00:10,64.2,99.8,12.8,4.1,36.1
2026-02-24 03:00:20,65.5,99.1,12.6,4.2,36.7
2026-02-24 03:00:30,64.8,97,15.1,3.3,36.8
2026-02-24 03:00:40,64.5,95.4,16,3.9,36.8
2026-02-24 03:00:50,63.8,95.7,12.8,4.9,37.4
2026-02-24 03:01:00,64.2,98,12.7,5,36.8
2026-02-24 03:01:10,65.2,99.8,19.9,4.4,36.7
2026-02-24 03:01:20,65.3,97.3,13.2,2.4,37.2
2026-02-24 03:01:30,64.2,95.8,16,2.7,37
2026-02-24 03:01:40,65.4,98.1,16.4,4.8,36.9
2026-02-24 03:01:50,64.9,98.4,17.5,3.6,36.6
2026-02-24 03:02:00,62.2,95.2,16.2,2.6,36.8
2026-02-24 03:02:10,65.4,98.7,17.8,2.8,37.2
2026-02-24 03:02:20,63.1,97.9,15.4,4.3,36.8
2026-02-24 03:02:30,62.3,95.7,17.4,4.7,36.2
2026-02-24 03:02:40,64.7,96.3,12.6,2.9,37.5
2026-02-24 03:02:50,62.9,97.1,17.3,3,37
2026-02-24 03:03:00,64.1,98.2,18.6,4.1,36.4
2026-02-24 03:03:10,63.9,95.4,16.8,3.8,37.4
2026-02-24 03:03:20,63.3,98.9,16.5,2.2,37.2
2026-02-24 03:03:30,63.1,95.6,13.5,4.2,36.6
2026-02-24 03:03:40,64.8,96.4,16,4,36.4
2026-02-24 03:03:50,63.8,96.8,15.8,2.5,37.3
2026-02-24 03:04:00,64.5,96,13,3,37.2
2026-02-24 03:04:10,62.3,95.9,13,2.7,37
2026-02-24 03:04:20,65.2,96.7,16.4,4.4,37.1
2026-02-24 03:04:30,63.6,97.9,14.9,2.4,36.7
2026-02-24 03:04:40,66,96.9,19.3,3,37.3
2026-02-24 03:04:50,62.9,98.9,15.9,2.5,36.9
2026-02-24 03:05:00,65.3,96.9,17.6,4.5,37.4
2026-02-24 03:05:10,63.4,96,15.3,4,36.1
2026-02-24 03:05:20,62.5,98.2,14.6,3.2,36.5
2026-02-24 03:05:30,63.9,98.8,17.9,4.8,36.9
2026-02-24 03:05:40,63.1,99,13.9,3.1,36.8
2026-02-24 03:05:50,64.6,97,19.9,3.9,37.5
2026-02-24 03:06:00,65.3,95.3,13.4,3.2,37.4
2026-02-24 03:06:10,63.1,98.4,18.1,2.1,36.8
2026-02-24 03:06:20,65.6,96.6,17.2,3.5,36.1
2026-02-24 03:06:30,63.1,99.2,16.2,3.4,37.2
2026-02-24 03:06:40,65.9,98.4,15.1,2.5,36.5
2026-02-24 03:06:50,65.4,97.6,17.3,4.4,36.4
2026-02-24 03:07:00,63.4,95.7,13.4,4.1,36.1
2026-02-24 03:07:10,62.5,99.7,14,2.2,37
2026-02-24 03:07:20,63.4,97.8,14.5,2.9,37.3
2026-02-24 03:07:30,62.9,98,14.5,4.2,37.1
2026-02-24 03:07:40,66.3,99.5,17.5,3.8,37.3
2026-02-24 03:07:50,64.9,97.2,18.5,2.5,36.6
2026-02-24 03:08:00,62.5,96.9,14.2,4.7,36.6
2026-02-24 03:08:10,65.8,98.6,15.2,4.4,36.8
2026-02-24 03:08:20,66.4,95.4,17.7,2.1,36.2
2026-02-24 03:08:30,65.3,98.5,15.7,3.8,36.2
2026-02-24 03:08:40,63,97.6,18.7,4.7,37
2026-02-24 03:08:50,62.6,97.8,19.4,4.7,36
2026-02-24 03:09:00,64.4,95.2,19.9,2.5,37.1
2026-02-24 03:09:10,63.6,95,15,3.3,37.5
2026-02-24 03:09:20,66.1,97.3,13.9,2.8,36.2
2026-02-24 03:09:30,63.4,96.9,15.4,3.3,37
2026-02-24 03:09:40,63.8,96.6,12.5,2.1,37.2
2026-02-24 03:09:50,66.2,95.6,17.8,4.8,36.2
2026-02-24 03:10:00,64.1,97.6,18.5,4.5,37.3
2026-02-24 03:10:10,65.4,96.2,17.4,3.8,36.7
2026-02-24 03:10:20,62.6,99.9,12.7,3,36.5
2026-02-24 03:10:30,65.2,95.8,12.4,2.6,37.4
2026-02-24 03:10:40,65.3,98.6,15.7,3.1,37.2
2026-02-24 03:10:50,65.7,98,13.6,2.1,36.5
2026-02-24 03:11:00,64.8,95.1,19.6,2,37.4
2026-02-24 03:11:10,63.8,95.5,18.1,2.6,36.1
2026-02-24 03:11:20,64.5,98,16.8,2.5,37.3
2026-02-24 03:11:30,65.3,98.3,16.6,2.8,37.2
2026-02-24 03:11:40,64.6,99.7,17.9,4.5,37.1
2026-02-24 03:11:50,63.7,97.4,15.8,3.8,36.4
2026-02-24 03:12:00,66.3,98.4,14.8,3.9,36.1
2026-02-24 03:12:10,64.3,97.3,14.4,3.1,37.5
2026-02-24 03:12:20,62.7,97.3,16.6,4.7,36.7
2026-02-24 03:12:30,64.4,98,19.7,4.8,36.6
2026-02-24 03:12:40,63.1,95.1,17.5,3.9,36.8
2026-02-24 03:12:50,65.5,99.8,18.7,4.9,36.5
2026-02-24 03:13:00,63,99.6,15.7,3.6,37.4
2026-02-24 03:13:10,64,98,14.5,4.6,36.8
2026-02-24 03:13:20,65.3,99.9,16.4,4.1,37
2026-02-24 03:13:30,62.8,96.2,13,4.6,37
2026-02-24 03:13:40,66.4,95.8,16.3,2.4,36.4
2026-02-24 03:13:50,63.9,97.2,15.5,4,36
2026-02-24 03:14:00,65.6,98.2,12.9,5,36.3
2026-02-24 03:14:10,64,99.1,17.3,4,36.2
2026-02-24 03:14:20,65.6,99.3,19.4,3,37.3
2026-02-24 03:14:30,65.7,96.8,19.1,2.1,37.4
2026-02-24 03:14:40,64.1,97.9,16.6,3.4,36.5
2026-02-24 03:14:50,64,95.3,18.7,3.3,36.5
2026-02-24 03:15:00,65.1,97.6,15.1,4.6,37.2
2026-02-24 03:15:10,66.1,99,17.6,5,37
2026-02-24 03:15:20,66.2,98.9,17,2.8,37.2
2026-02-24 03:15:30,63.5,99.4,19.9,3.1,37.2
2026-02-24 03:15:40,66.6,99,14.1,2.4,37.4
2026-02-24 03:15:50,64.2,97.6,17.3,2.4,36.4
2026-02-24 03:16:00,65.4,97.9,16.6,3.6,36.2
2026-02-24 03:16:10,65.9,99.1,15.2,4.7,37.1
2026-02-24 03:16:20,63.8,96.9,17.4,3.2,37.2
2026-02-24 03:16:30,66.4,95.9,13.5,4.6,36.9
2026-02-24 03:16:40,66.3,97.1,12.9,3.2,36.2
2026-02-24 03:16:50,63.6,99,14.2,3.7,37.2
2026-02-24 03:17:00,64,97.6,19.1,3.3,36.2
2026-02-24 03:17:10,64.4,97.9,13,4.2,37.4
2026-02-24 03:17:20,64.5,98.4,16.2,3,37.5
2026-02-24 03:17:30,64.8,99.3,12.9,3.2,37
2026-02-24 03:17:40,65.4,97.8,17.2,2.3,36.4
2026-02-24 03:17:50,66.3,99.1,19.9,4.2,36.6
2026-02-24 03:18:00,66.8,100,13.9,4.6,36.4
2026-02-24 03:18:10,66,96.7,19.5,3.1,36.8
2026-02-24 03:18:20,65.8,95.2,13.6,4.5,36.1
2026-02-24 03:18:30,63.1,97.1,16.9,2.1,36
2026-02-24 03:18:40,63,99.8,16.9,4,36.2
2026-02-24 03:18:50,63.4,96.4,17.6,3.7,36.7
2026-02-24 03:19:00,66.2,97.5,17.9,4.3,36.5
2026-02-24 03:19:10,64,98.6,16.3,2.9,36.8
2026-02-24 03:19:20,63.6,99.1,18.3,4.1,36.1
2026-02-24 03:19:30,65.8,99,19,2.2,36.8
2026-02-24 03:19:40,64.7,99.5,12.8,4.9,37.2
2026-02-24 03:19:50,66.9,98,13.4,3.2,36.5
2026-02-24 03:20:00,63.3,98,18.7,3.2,36.8
2026-02-24 03:20:10,66.5,99,18.8,2.7,36.3
2026-02-24 03:20:20,66.6,97.3,16.6,4.2,37.5
2026-02-24 03:20:30,63.6,96.3,18,4.4,37
2026-02-24 03:20:40,66.1,99.7,12.6,3.6,36.1
2026-02-24 03:20:50,64.3,98.2,17.5,4.4,37.3
2026-02-24 03:21:00,64.7,96,18.5,3.6,37.1
2026-02-24 03:21:10,64.8,99.7,13.9,2.9,36.5
2026-02-24 03:21:20,64.2,99.9,17.2,4.4,36.4
2026-02-24 03:21:30,63.7,97,17.3,4.2,37.1
2026-02-24 03:21:40,63.5,96.6,13.1,2.3,37
2026-02-24 03:21:50,66.9,95.5,17,5,37.3
2026-02-24 03:22:00,64.3,99.6,19.4,2,37.5
2026-02-24 03:22:10,65.9,96.9,18.3,3.6,37.4
2026-02-24 03:22:20,64.8,96.8,18.8,4.5,36.5
2026-02-24 03:22:30,63.6,99.4,12.4,3.5,37.2
2026-02-24 03:22:40,65,97,13.7,4.1,36.8
2026-02-24 03:22:50,65.3,98.9,17.8,3.6,36.2
2026-02-24 03:23:00,64.6,98,12.3,4.3,37.1
2026-02-24 03:23:10,66.6,95.9,18.9,4.1,36.2
2026-02-24 03:23:20,66.8,99.8,15.8,3.5,37.2
2026-02-24 03:23:30,63.7,98.3,14.6,4.3,37.2
2026-02-24 03:23:40,64.6,99.6,15,4.9,36.8
2026-02-24 03:23:50,64.4,98.9,13.7,2.8,36.7
2026-02-24 03:24:00,67,96.4,13.8,3.5,36.7
2026-02-24 03:24:10,65.4,99.6,13,3.4,37.5
2026-02-24 03:24:20,65.1,98.3,12.8,4.9,36.3
2026-02-24 03:24:30,65.4,100,15.3,4.5,36.9
2026-02-24 03:24:40,66.6,96.3,15.6,4.1,36.3
2026-02-24 03:24:50,65.5,99.4,14.4,2.2,36.7
2026-02-24 03:25:00,66.8,98.8,13.6,3.1,37
2026-02-24 03:25:10,63.9,96.3,13.7,2.6,36.9
2026-02-24 03:25:20,63.5,98.3,16.9,3.5,37
2026-02-24 03:25:30,66.1,98.1,18.8,3.2,36.3
2026-02-24 03:25:40,65.3,98.3,14.9,4,36.1
2026-02-24 03:25:50,66.5,97.2,18.8,2.3,37
2026-02-24 03:26:00,64.4,97,19.8,4.3,36.6
2026-02-24 03:26:10,65,96.9,14.1,4.8,36.1
2026-02-24 03:26:20,64.3,100,12.8,2.4,36
2026-02-24 03:26:30,66.5,96.6,17.4,2.7,37.3
2026-02-24 03:26:40,65.9,96.5,18,2.4,37
2026-02-24 03:26:50,66.6,95.4,13,2.5,37.1
2026-02-24 03:27:00,65.7,98.9,16.9,2.5,36.1
2026-02-24 03:27:10,65.9,95.5,17.5,4.2,36.8
2026-02-24 03:27:20,65,98.4,14.5,4.4,36.2
2026-02-24 03:27:30,64.1,99.5,19.9,3.7,37.2
2026-02-24 03:27:40,66,96.5,15.6,4.8,36.7
2026-02-24 03:27:50,67.2,96.2,15,2.3,36.9
2026-02-24 03:28:00,63.8,98,12.2,2.7,37.4
2026-02-24 03:28:10,66.9,96.4,18.5,4.8,36.3
2026-02-24 03:28:20,64.7,96.1,19.3,2.6,36.9
2026-02-24 03:28:30,67.3,99.3,14.9,3.8,36.3
2026-02-24 03:28:40,67.3,98.2,18.1,2.7,36.9
2026-02-24 03:28:50,66.8,96.5,18.3,2.4,36.4
2026-02-24 03:29:00,63.8,95.5,14.4,4.8,37.1
2026-02-24 03:29:10,66.7,97.6,14.9,4.7,37.3
2026-02-24 03:29:20,64.8,95.5,12.2,2.9,36
2026-02-24 03:29:30,65.2,96.6,12.6,3.2,37.1
2026-02-24 03:29:40,66.7,97.2,12.6,2.5,37.3
2026-02-24 03:29:50,63.6,96.6,16.7,2.8,36.1
2026-02-24 03:30:00,113.1,98.1,12.7,2.8,36.1
2026-02-24 03:30:10,67.4,99.4,17.9,3.7,37.5
2026-02-24 03:30:20,67,99.4,18.4,2.6,37.2
2026-02-24 03:30:30,64.3,95.5,18.3,2.8,36.4
2026-02-24 03:30:40,66.3,95.3,17.8,2.4,36.8
2026-02-24 03:30:50,64.9,98.7,15.6,3.5,36.4
2026-02-24 03:31:00,66.3,97.4,16.3,4.2,36.9
2026-02-24 03:31:10,65.8,95.4,18.7,4.8,37.2
2026-02-24 03:31:20,65.6,95.1,16.8,3.8,36.3
2026-02-24 03:31:30,65.8,97.8,12.6,2.4,36.1
2026-02-24 03:31:40,64.4,95.2,18.8,3.9,37.3
2026-02-24 03:31:50,64.7,95.6,17.1,4.5,36.5
2026-02-24 03:32:00,65.5,96.3,19.5,4.4,37.5
2026-02-24 03:32:10,64.6,98.2,19.4,4.2,37.2
2026-02-24 03:32:20,65.7,96.9,13.1,4.1,36.4
2026-02-24 03:32:30,66.8,98.4,19.1,4.6,36.1
2026-02-24 03:32:40,66.4,97.5,13,5,37.4
2026-02-24 03:32:50,64.8,95.7,17.5,4.6,37
2026-02-24 03:33:00,65.9,95.1,20,4,36.5
2026-02-24 03:33:10,66.1,97.5,15.5,3.4,36.8
2026-02-24 03:33:20,65.8,96.3,14.4,4.6,37.1
2026-02-24 03:33:30,65.2,96.1,13.5,4.8,36
2026-02-24 03:33:40,67.1,96.6,16.6,4.5,36.4
2026-02-24 03:33:50,63.9,97.5,17.7,4.8,36.7
2026-02-24 03:34:00,66.4,97,14.9,4,37
2026-02-24 03:34:10,67.6,99.7,13.5,2.8,37.1
2026-02-24 03:34:20,65.6,97.6,18.5,2.4,36.8
2026-02-24 03:34:30,63.9,95.5,19.7,3.1,36.1
2026-02-24 03:34:40,67.5,99.9,19.5,3.9,36
2026-02-24 03:34:50,65.8,95.9,13.7,3.2,37.1
2026-02-24 03:35:00,67.1,96.8,16.3,2.7,36.6
2026-02-24 03:35:10,65.1,95.1,12.5,2.8,36.3
2026-02-24 03:35:20,67,97.9,12.2,3.4,36.2
2026-02-24 03:35:30,65.2,99.2,20,3.7,37.1
2026-02-24 03:35:40,65.8,96,12.4,4.2,36.7
2026-02-24 03:35:50,65.6,95.3,19.1,4.8,36.4
2026-02-24 03:36:00,65.4,97.1,14.2,4.1,36.3
2026-02-24 03:36:10,64,95.1,19,3.7,36.2
2026-02-24 03:36:20,65.5,97.1,17.4,3.2,36.5
2026-02-24 03:36:30,67.7,98.9,19.2,3,37.1
2026-02-24 03:36:40,63.9,98.9,12.2,3.2,37.1
2026-02-24 03:36:50,64,97,16.1,2.6,37
2026-02-24 03:37:00,66.2,96.4,19.6,3.6,36.4
2026-02-24 03:37:10,66.7,99.5,14.1,3.6,37.4
2026-02-24 03:37:20,65,96.4,14.9,3.1,36.4
2026-02-24 03:37:30,65.6,95.5,13.9,3.9,37.1
2026-02-24 03:37:40,66.3,96.8,13.2,4.4,36.8
2026-02-24 03:37:50,66.1,96.3,18.9,3.6,36.6
2026-02-24 03:38:00,67.4,96.2,12.9,2.2,36.9
2026-02-24 03:38:10,66,95.3,17.7,2.8,37.5
2026-02-24 03:38:20,66,95.6,19.5,2.5,36.3
2026-02-24 03:38:30,66.7,99.9,19,3.4,37.5
2026-02-24 03:38:40,66.5,99.8,12.3,2.1,36.9
2026-02-24 03:38:50,67.1,97.4,17.5,2.5,37
2026-02-24 03:39:00,66.1,97.1,15.4,4.2,36.2
2026-02-24 03:39:10,67.2,100,15.6,4,36.2
2026-02-24 03:39:20,67.9,95,14.8,3.8,37.5
2026-02-24 03:39:30,66.8,95.3,13.3,4.8,36
2026-02-24 03:39:40,66.7,97,15.1,2.5,37.1
2026-02-24 03:39:50,65.3,99.2,17.7,4.1,37
2026-02-24 03:40:00,66.9,99.9,16.6,3.9,36.9
2026-02-24 03:40:10,64.8,98.1,17.8,3.4,36.8
2026-02-24 03:40:20,65.7,98.2,13.4,3.9,37.2
2026-02-24 03:40:30,65.9,99.7,18,2.6,36.7
2026-02-24 03:40:40,64.6,98.2,14.8,2.6,37.1
2026-02-24 03:40:50,64.8,98.5,18.9,2.7,36.1
2026-02-24 03:41:00,66.4,95.1,13.1,3.5,36.8
2026-02-24 03:41:10,66.3,97.3,18.6,3.9,36.4
2026-02-24 03:41:20,64.9,96.4,19.1,3.9,36.9
2026-02-24 03:41:30,64.1,98.2,18.1,4.2,37.1
2026-02-24 03:41:40,67.4,98.7,18.8,4.8,36.3
2026-02-24 03:41:50,67.9,95.7,16.4,4.5,37
2026-02-24 03:42:00,64.1,99.9,17.1,2.5,36.2
2026-02-24 03:42:10,65.8,95.5,19.5,4.1,36.7
2026-02-24 03:42:20,64.1,95.6,17.5,2.3,37.1
2026-02-24 03:42:30,66.4,98.4,16.4,3.9,37.4
2026-02-24 03:42:40,66.7,95.5,13,2.3,36.9
2026-02-24 03:42:50,66.9,100,16.7,4.7,36.8
2026-02-24 03:43:00,65.3,96.7,17.2,3,36.4
2026-02-24 03:43:10,67.5,96.3,16.3,3.8,36.8
2026-02-24 03:43:20,64.5,98.9,12.1,3.3,37
2026-02-24 03:43:30,66,97.8,14.7,4.7,36.3
2026-02-24 03:43:40,66.6,97.3,16.6,3.2,37.1
2026-02-24 03:43:50,67.2,96.8,14,4.7,36.3
2026-02-24 03:44:00,66.2,97.3,19,3.5,36.4
2026-02-24 03:44:10,64.7,95.7,14.6,4.7,37.2
2026-02-24 03:44:20,65.4,98,18.1,4,37.5
2026-02-24 03:44:30,66.8,99.1,19.2,3.4,36.2
2026-02-24 03:44:40,65.5,97.9,16.5,4.2,36.9
2026-02-24 03:44:50,65.1,98.1,15.4,4.2,36.2
2026-02-24 03:45:00,64.5,96,16.8,3,36.8
2026-02-24 03:45:10,66.7,99.6,14.7,2.1,36.8
2026-02-24 03:45:20,67.2,98.5,19.1,2.8,36.5
2026-02-24 03:45:30,66.5,98.3,14.5,2.2,36.2
2026-02-24 03:45:40,64.4,99,17.8,3.7,36.9
2026-02-24 03:45:50,68,99.2,13.5,4.6,36.9
2026-02-24 03:46:00,65.3,96.6,20,3.2,36.6
2026-02-24 03:46:10,67,97.4,18.5,2.1,36.3
2026-02-24 03:46:20,68,97.7,13.6,2.4,37.4
2026-02-24 03:46:30,65.8,97.6,18.1,3.7,37.2
2026-02-24 03:46:40,67.7,96.2,14.6,2.9,36.4
2026-02-24 03:46:50,67.4,99.3,12.8,3.5,36.1
2026-02-24 03:47:00,68,96.5,16.2,2.6,36.9
2026-02-24 03:47:10,64.9,97,19.9,2.6,36.4
2026-02-24 03:47:20,64.4,99.6,12.2,3.2,36.5
2026-02-24 03:47:30,64.8,99.5,14.1,3.9,37
2026-02-24 03:47:40,68,96.9,13.5,4.6,36.8
2026-02-24 03:47:50,64.8,95.4,12.6,3.5,37
2026-02-24 03:48:00,68.3,99.6,15.5,3.3,37
2026-02-24 03:48:10,66,98.6,13.7,4.5,36.1
2026-02-24 03:48:20,65.2,97.5,19.1,2.4,37.1
2026-02-24 03:48:30,65.4,98.3,12.5,2.6,37.1
2026-02-24 03:48:40,66.7,95.7,12.1,4.5,36.6
2026-02-24 03:48:50,64.6,99.1,13,4.2,36.7
2026-02-24 03:49:00,67.6,97.6,18.1,4.3,36.3
2026-02-24 03:49:10,66.8,95.9,14.4,2.2,37.3
2026-02-24 03:49:20,66,97.2,18.4,2.9,36.4
2026-02-24 03:49:30,66.2,96.3,15.6,3.7,36.5
2026-02-24 03:49:40,66.7,98.6,14.4,4,36.2
2026-02-24 03:49:50,66.9,96.3,19.5,4.4,36.6
2026-02-24 03:50:00,66.8,97.4,17.8,2.7,36.9
2026-02-24 03:50:10,67.2,98.8,16,2.5,36.3
2026-02-24 03:50:20,68.2,98.6,13.1,2.4,36.3
2026-02-24 03:50:30,68,97.4,18.9,4,36.5
2026-02-24 03:50:40,66.4,95.1,12.5,4.8,36.2
2026-02-24 03:50:50,65,95,13.3,3,37.3
2026-02-24 03:51:00,66,99.1,14.6,4.3,37.1
2026-02-24 03:51:10,65.8,98.5,15,4.5,37.1
2026-02-24 03:51:20,67.8,96,14,5,36.7
2026-02-24 03:51:30,68.4,97.5,19.5,2.6,36.8
2026-02-24 03:51:40,65.3,96,13.6,2.4,37
2026-02-24 03:51:50,66.5,98.1,17,2.4,36.9
2026-02-24 03:52:00,66.7,96.2,13.9,3.5,36.5
2026-02-24 03:52:10,65.6,95.6,13.1,2.5,37
2026-02-24 03:52:20,65.5,97.6,15.1,3.8,36.3
2026-02-24 03:52:30,68.6,99.1,13,2.3,36.5
2026-02-24 03:52:40,66.9,97.6,14.3,3.4,37.4
2026-02-24 03:52:50,66.2,97.3,14,3.7,37.1
2026-02-24 03:53:00,66.8,98.3,19.2,3.6,37.1
2026-02-24 03:53:10,68.1,99.9,13.3,3.1,36.1
2026-02-24 03:53:20,67.7,97,15.5,4.6,36.9
2026-02-24 03:53:30,64.7,97.6,14.4,2.4,36.5
2026-02-24 03:53:40,67.6,99.1,16.5,4.4,36.9
2026-02-24 03:53:50,65.6,95.6,15.6,2.5,36.2
2026-02-24 03:54:00,65.7,98.3,14.8,4.5,36.9
2026-02-24 03:54:10,68.6,98.3,17.8,4.8,36.2
2026-02-24 03:54:20,66.4,99.7,17.4,3.4,36.9
2026-02-24 03:54:30,67,96.4,16.2,2.2,36
2026-02-24 03:54:40,67.1,95.9,13.7,3.3,36.5
2026-02-24 03:54:50,68,98.8,17.4,2.6,36.6
2026-02-24 03:55:00,68.4,97.6,15.8,3.3,36.1
2026-02-24 03:55:10,67.6,95.5,19.2,4.8,37.1
2026-02-24 03:55:20,65,96.4,15.2,4.2,37
2026-02-24 03:55:30,67.2,97.3,16.8,3.1,36.7
2026-02-24 03:55:40,67.6,95.9,14.3,3.1,37.4
2026-02-24 03:55:50,65.8,98.9,18.4,4.5,36.3
2026-02-24 03:56:00,65,95.7,14,4.2,36.8
2026-02-24 03:56:10,66.1,99.1,19,2.4,36.6
2026-02-24 03:56:20,68.7,96.7,18.4,3.9,36.8
2026-02-24 03:56:30,65.5,100,16.8,4.4,36.1
2026-02-24 03:56:40,65.3,97.7,17.6,4.8,37.1
2026-02-24 03:56:50,66.4,98.1,19.4,2.1,37.4
2026-02-24 03:57:00,68,95.4,18.7,3.7,37.4
2026-02-24 03:57:10,68.1,97.1,12.9,4.1,37.4
2026-02-24 03:57:20,66.4,98.8,13.9,3,36.2
2026-02-24 03:57:30,67,97.9,17.5,2.3,36.6
2026-02-24 03:57:40,67.5,98,18.2,2.1,36.3
2026-02-24 03:57:50,67.8,96.1,17.9,4.3,36.5
2026-02-24 03:58:00,67.6,97.7,15.2,3.1,36.9
2026-02-24 03:58:10,66.4,100,17,2.8,36.2
2026-02-24 03:58:20,65.8,98.3,15.4,3.9,36.7
2026-02-24 03:58:30,67.2,98.7,12.9,3.9,36.9
2026-02-24 03:58:40,68.5,98.2,14.5,2.8,36.6
2026-02-24 03:58:50,65.3,96.6,17.1,3,36.4
2026-02-24 03:59:00,67.2,98.7,15.8,4.5,36.3
2026-02-24 03:59:10,68.8,96.1,19.6,2.2,36.5
2026-02-24 03:59:20,68.7,99.7,14.7,3,36.4
2026-02-24 03:59:30,65.8,99.8,17,2.5,36.3
2026-02-24 03:59:40,66.4,99.1,12.1,3.5,37.1
2026-02-24 03:59:50,67,97.7,19.1,3.6,37.4
